"","Group.1","x"
"1661","36453",2
"1662","36454",1
"1663","36457",1
"1664","36460",284
"1665","36461",112
"1666","36467",576
"1667","36471",1
"1668","36474",1
"1669","36475",1
"1670","36477",215
"1671","36481",1
"1672","36482",1
"1673","36502",340
"1674","36507",373
"1675","36509",282
"1676","36511",1
"1677","36512",1
"1678","36513",112
"1679","36518",2
"1680","36522",282
"1681","36523",1
"1682","36525",113
"1683","36526",406
"1684","36527",187
"1685","36529",1
"1686","36532",137
"1687","36535",332
"1688","36536",112
"1689","36539",1
"1690","36541",224
"1691","36542",318
"1692","36544",2
"1693","36545",329
"1694","36547",112
"1695","36549",2
"1696","36551",215
"1697","36553",1
"1698","36555",112
"1699","36558",112
"1700","36560",1
"1701","36561",37
"1702","36562",1
"1703","36567",564
"1704","36571",307
"1705","36572",113
"1706","36575",519
"1707","36579",1
"1708","36580",224
"1709","36582",599
"1710","36587",1
"1711","36602",542
"1712","36603",2
"1713","36604",599
"1714","36605",307
"1715","36606",353
"1716","36607",361
"1717","36608",376
"1718","36609",284
"1719","36610",474
"1720","36611",305
"1721","36612",406
"1722","36613",214
"1723","36617",215
"1724","36618",372
"1725","36619",361
"1726","36693",25
"1727","36695",317
"1728","36701",114
"1729","36702",1
"1730","36703",565
"1731","36720",1
"1732","36726",496
"1733","36732",395
"1734","36744",406
"1735","36748",496
"1736","36750",215
"1737","36756",508
"1738","36758",1
"1739","36759",1
"1740","36761",1
"1741","36764",1
"1742","36767",1
"1743","36768",1
"1744","36782",112
"1745","36784",2
"1746","36785",1
"1747","36786",1
"1748","36793",1
"1749","36801",236
"1750","36803",1
"1751","36804",260
"1752","36830",299
"1753","36831",1
"1754","36832",282
"1755","36850",1
"1756","36852",1
"1757","36853",428
"1758","36854",599
"1759","36855",2
"1760","36856",1
"1761","36860",1
"1762","36862",260
"1763","36863",554
"1764","36866",1
"1765","36867",92
"1766","36868",1
"1767","36869",215
"1768","36870",372
"1769","36874",113
"1770","36875",112
"1771","36877",112
"1772","36879",1
"1773","36904",428
"1774","36907",1
"1775","36908",260
"1776","36913",1
"1777","36925",406
"1778","71601",440
"1779","71602",542
"1780","71603",373
"1781","71611",1
"1782","71613",1
"1783","71635",609
"1784","71638",113
"1785","71639",520
"1786","71646",215
"1787","71647",1
"1788","71653",305
"1789","71654",215
"1790","71655",126
"1791","71657",2
"1792","71663",1
"1793","71665",112
"1794","71667",520
"1795","71670",1
"1796","71671",326
"1797","71701",406
"1798","71720",1
"1799","71725",1
"1800","71730",240
"1801","71731",113
"1802","71742",599
"1803","71743",2
"1804","71744",1
"1805","71747",113
"1806","71752",1
"1807","71753",440
"1808","71754",1
"1809","71758",1
"1810","71759",1
"1811","71762",2
"1812","71764",1
"1813","71765",112
"1814","71801",284
"1815","71802",112
"1816","71822",474
"1817","71825",1
"1818","71832",262
"1819","71833",224
"1820","71836",112
"1821","71842",1
"1822","71845",1
"1823","71846",112
"1824","71851",1
"1825","71852",318
"1826","71854",513
"1827","71857",215
"1828","71860",113
"1829","71861",1
"1830","71901",203
"1831","71909",224
"1832","71913",487
"1833","71921",112
"1834","71923",362
"1835","71929",2
"1836","71940",1
"1837","71941",1
"1838","71943",224
"1839","71945",112
"1840","71950",1
"1841","71953",373
"1842","71957",215
"1843","71958",215
"1844","71962",1
"1845","71964",1
"1846","71968",1
"1847","71973",1
"1848","72002",113
"1849","72007",112
"1850","72010",295
"1851","72012",215
"1852","72014",1
"1853","72015",451
"1854","72016",1
"1855","72017",1
"1856","72018",112
"1857","72019",214
"1858","72020",1
"1859","72021",428
"1860","72022",238
"1861","72023",384
"1862","72024",214
"1863","72027",112
"1864","72029",112
"1865","72030",1
"1866","72031",610
"1867","72032",334
"1868","72034",307
"1869","72036",112
"1870","72039",214
"1871","72040",283
"1872","72041",112
"1873","72042",326
"1874","72044",1
"1875","72045",1
"1876","72046",283
"1877","72058",326
"1878","72064",112
"1879","72065",1
"1880","72066",1
"1881","72067",2
"1882","72068",1
"1883","72069",2
"1884","72076",384
"1885","72080",112
"1886","72081",261
"1887","72084",1
"1888","72086",283
"1889","72088",1
"1890","72089",1
"1891","72099",215
"1892","72101",1
"1893","72102",1
"1894","72103",282
"1895","72104",373
"1896","72106",428
"1897","72110",565
"1898","72112",632
"1899","72113",125
"1900","72114",351
"1901","72116",560
"1902","72117",47
"1903","72118",621
"1904","72120",318
"1905","72121",112
"1906","72126",261
"1907","72131",1
"1908","72132",1
"1909","72135",1
"1910","72142",1
"1911","72143",276
"1912","72150",564
"1913","72160",262
"1914","72173",113
"1915","72176",1
"1916","72201",576
"1917","72202",519
"1918","72203",1
"1919","72204",484
"1920","72205",309
"1921","72206",296
"1922","72207",351
"1923","72209",268
"1924","72210",326
"1925","72211",383
"1926","72212",296
"1927","72223",284
"1928","72227",306
"1929","72301",317
"1930","72315",373
"1931","72316",2
"1932","72326",1
"1933","72331",112
"1934","72333",1
"1935","72335",350
"1936","72336",2
"1937","72338",1
"1938","72342",260
"1939","72347",1
"1940","72348",326
"1941","72351",1
"1942","72354",112
"1943","72355",1
"1944","72360",283
"1945","72364",520
"1946","72366",215
"1947","72367",1
"1948","72370",508
"1949","72372",2
"1950","72373",214
"1951","72384",1
"1952","72386",1
"1953","72390",318
"1954","72394",2
"1955","72395",1
"1956","72396",328
"1957","72401",512
"1958","72402",112
"1959","72403",2
"1960","72404",554
"1961","72416",1
"1962","72417",1
"1963","72419",113
"1964","72422",214
"1965","72432",261
"1966","72433",215
"1967","72434",2
"1968","72438",214
"1969","72440",1
"1970","72441",2
"1971","72442",113
"1972","72444",1
"1973","72447",112
"1974","72450",265
"1975","72454",112
"1976","72455",599
"1977","72471",112
"1978","72472",496
"1979","72473",1
"1980","72476",394
"1981","72479",1
"1982","72501",159
"1983","72512",214
"1984","72513",282
"1985","72519",113
"1986","72521",283
"1987","72522",1
"1988","72524",1
"1989","72529",1
"1990","72530",1
"1991","72532",1
"1992","72534",1
"1993","72542",632
"1994","72543",329
"1995","72544",1
"1996","72553",1
"1997","72554",112
"1998","72556",2
"1999","72560",621
"2000","72562",2
"2001","72565",1
"2002","72567",1
"2003","72568",1
"2004","72576",496
"2005","72583",1
"2006","72601",125
"2007","72616",565
"2008","72617",112
"2009","72619",1
"2010","72628",1
"2011","72631",1
"2012","72632",59
"2013","72634",261
"2014","72635",294
"2015","72636",1
"2016","72638",261
"2017","72639",1
"2018","72641",1
"2019","72650",112
"2020","72651",112
"2021","72653",292
"2022","72654",1
"2023","72655",1
"2024","72658",1
"2025","72675",112
"2026","72685",1
"2027","72687",224
"2028","72701",225
"2029","72703",387
"2030","72704",295
"2031","72712",406
"2032","72714",215
"2033","72715",224
"2034","72716",1
"2035","72718",112
"2036","72719",260
"2037","72722",1
"2038","72727",112
"2039","72730",224
"2040","72732",112
"2041","72734",113
"2042","72736",112
"2043","72740",372
"2044","72742",1
"2045","72744",113
"2046","72745",113
"2047","72749",1
"2048","72751",113
"2049","72753",520
"2050","72756",263
"2051","72758",511
"2052","72761",406
"2053","72762",58
"2054","72764",170
"2055","72765",2
"2056","72768",1
"2057","72770",112
"2058","72801",70
"2059","72802",609
"2060","72821",1
"2061","72823",113
"2062","72824",1
"2063","72830",340
"2064","72833",224
"2065","72834",326
"2066","72837",1
"2067","72840",2
"2068","72846",1
"2069","72853",1
"2070","72855",326
"2071","72857",1
"2072","72858",2
"2073","72860",1
"2074","72863",1
"2075","72901",361
"2076","72902",1
"2077","72903",449
"2078","72904",587
"2079","72908",576
"2080","72913",1
"2081","72916",2
"2082","72917",1
"2083","72921",306
"2084","72923",113
"2085","72927",113
"2086","72933",2
"2087","72936",113
"2088","72943",1
"2089","72944",1
"2090","72946",1
"2091","72947",112
"2092","72949",587
"2093","72951",1
"2094","72952",1
"2095","72956",59
"2096","72958",112
"2097","80002",114
"2098","80003",148
"2099","80004",439
"2100","80005",394
"2101","80007",2
"2102","80010",103
"2103","80011",395
"2104","80012",314
"2105","80013",284
"2106","80014",247
"2107","80015",384
"2108","80016",159
"2109","80017",306
"2110","80018",2
"2111","80020",137
"2112","80021",278
"2113","80022",81
"2114","80023",317
"2115","80026",351
"2116","80027",406
"2117","80030",418
"2118","80031",609
"2119","80033",159
"2120","80034",1
"2121","80045",1
"2122","80102",112
"2123","80103",1
"2124","80104",511
"2125","80105",2
"2126","80106",2
"2127","80107",428
"2128","80108",417
"2129","80109",224
"2130","80110",225
"2131","80111",340
"2132","80112",170
"2133","80113",81
"2134","80116",113
"2135","80117",2
"2136","80118",2
"2137","80120",484
"2138","80121",329
"2139","80122",125
"2140","80123",314
"2141","80124",278
"2142","80125",260
"2143","80126",282
"2144","80127",329
"2145","80128",588
"2146","80129",588
"2147","80130",428
"2148","80132",632
"2149","80133",113
"2150","80134",217
"2151","80135",112
"2152","80136",215
"2153","80138",215
"2154","80201",1
"2155","80202",251
"2156","80203",384
"2157","80204",462
"2158","80205",249
"2159","80206",463
"2160","80207",519
"2161","80208",1
"2162","80209",103
"2163","80210",203
"2164","80211",59
"2165","80212",643
"2166","80214",181
"2167","80215",115
"2168","80216",483
"2169","80218",621
"2170","80219",192
"2171","80220",315
"2172","80221",340
"2173","80222",217
"2174","80223",429
"2175","80224",307
"2176","80226",291
"2177","80227",576
"2178","80228",329
"2179","80229",48
"2180","80230",372
"2181","80231",282
"2182","80232",417
"2183","80233",340
"2184","80234",350
"2185","80235",2
"2186","80236",215
"2187","80237",474
"2188","80238",227
"2189","80239",587
"2190","80241",112
"2191","80246",249
"2192","80247",113
"2193","80249",564
"2194","80260",428
"2195","80262",1
"2196","80290",1
"2197","80301",367
"2198","80302",311
"2199","80303",136
"2200","80304",318
"2201","80305",295
"2202","80401",291
"2203","80403",406
"2204","80420",113
"2205","80421",113
"2206","80424",279
"2207","80427",113
"2208","80428",1
"2209","80433",541
"2210","80434",1
"2211","80435",610
"2212","80436",1
"2213","80439",125
"2214","80440",261
"2215","80442",113
"2216","80443",451
"2217","80444",305
"2218","80446",261
"2219","80447",474
"2220","80452",496
"2221","80456",1
"2222","80457",214
"2223","80459",112
"2224","80461",406
"2225","80465",474
"2226","80466",326
"2227","80467",260
"2228","80470",113
"2229","80474",1
"2230","80477",576
"2231","80478",1
"2232","80479",1
"2233","80480",2
"2234","80481",2
"2235","80482",576
"2236","80483",2
"2237","80487",283
"2238","80488",112
"2239","80498",473
"2240","80501",355
"2241","80502",1
"2242","80503",542
"2243","80504",428
"2244","80510",1
"2245","80513",406
"2246","80514",215
"2247","80516",474
"2248","80517",181
"2249","80520",1
"2250","80521",496
"2251","80523",1
"2252","80524",418
"2253","80525",447
"2254","80526",262
"2255","80527",1
"2256","80528",474
"2257","80533",1
"2258","80534",1
"2259","80535",260
"2260","80537",159
"2261","80538",358
"2262","80540",283
"2263","80541",1
"2264","80542",1
"2265","80544",2
"2266","80545",1
"2267","80546",2
"2268","80550",362
"2269","80601",373
"2270","80602",224
"2271","80603",112
"2272","80610",1
"2273","80615",326
"2274","80620",328
"2275","80621",260
"2276","80622",1
"2277","80631",329
"2278","80632",1
"2279","80634",417
"2280","80640",215
"2281","80642",112
"2282","80643",1
"2283","80644",112
"2284","80645",1
"2285","80652",1
"2286","80654",215
"2287","80701",271
"2288","80720",260
"2289","80722",1
"2290","80723",474
"2291","80731",112
"2292","80734",112
"2293","80735",2
"2294","80736",112
"2295","80737",283
"2296","80751",384
"2297","80758",542
"2298","80759",554
"2299","80807",214
"2300","80808",326
"2301","80810",215
"2302","80813",2
"2303","80814",113
"2304","80816",215
"2305","80817",260
"2306","80819",1
"2307","80828",2
"2308","80829",621
"2309","80831",224
"2310","80835",112
"2311","80860",1
"2312","80863",519
"2313","80866",1
"2314","80903",244
"2315","80904",136
"2316","80905",306
"2317","80906",81
"2318","80907",203
"2319","80908",326
"2320","80909",418
"2321","80910",273
"2322","80911",394
"2323","80913",214
"2324","80914",1
"2325","80915",306
"2326","80916",14
"2327","80917",587
"2328","80918",279
"2329","80919",564
"2330","80920",340
"2331","80921",326
"2332","80922",530
"2333","80923",215
"2334","80924",1
"2335","80926",1
"2336","80929",1
"2337","80951",1
"2338","81001",406
"2339","81003",92
"2340","81004",296
"2341","81005",351
"2342","81006",394
"2343","81007",262
"2344","81008",511
"2345","81019",1
"2346","81020",1
"2347","81022",1
"2348","81023",1
"2349","81036",1
"2350","81039",224
"2351","81041",1
"2352","81047",2
"2353","81049",1
"2354","81050",643
"2355","81052",621
"2356","81054",1
"2357","81055",2
"2358","81063",1
"2359","81067",326
"2360","81073",1
"2361","81077",1
"2362","81082",621
"2363","81089",282
"2364","81092",1
"2365","81101",372
"2366","81121",1
"2367","81122",261
"2368","81123",1
"2369","81125",2
"2370","81130",113
"2371","81131",1
"2372","81132",214
"2373","81133",112
"2374","81137",326
"2375","81140",2
"2376","81141",1
"2377","81144",520
"2378","81146",1
"2379","81147",395
"2380","81152",112
"2381","81157",1
"2382","81201",169
"2383","81211",125
"2384","81212",372
"2385","81222",1
"2386","81223",2
"2387","81224",632
"2388","81225",2
"2389","81226",215
"2390","81230",92
"2391","81233",2
"2392","81235",326
"2393","81242",112
"2394","81248",1
"2395","81252",474
"2396","81253",1
"2397","81301",475
"2398","81302",215
"2399","81303",295
"2400","81321",70
"2401","81323",113
"2402","81328",113
"2403","81330",1
"2404","81401",192
"2405","81403",1
"2406","81413",215
"2407","81416",340
"2408","81418",1
"2409","81419",261
"2410","81422",1
"2411","81423",1
"2412","81424",1
"2413","81425",326
"2414","81427",326
"2415","81428",215
"2416","81432",224
"2417","81433",1
"2418","81435",58
"2419","81501",396
"2420","81503",406
"2421","81504",283
"2422","81505",336
"2423","81506",283
"2424","81507",2
"2425","81520",1
"2426","81521",542
"2427","81524",2
"2428","81525",1
"2429","81526",113
"2430","81601",344
"2431","81602",1
"2432","81611",210
"2433","81612",1
"2434","81615",261
"2435","81620",428
"2436","81621",295
"2437","81623",15
"2438","81624",2
"2439","81625",339
"2440","81630",1
"2441","81631",519
"2442","81632",271
"2443","81635",326
"2444","81637",530
"2445","81639",112
"2446","81641",282
"2447","81645",113
"2448","81647",112
"2449","81648",112
"2450","81649",1
"2451","81650",261
"2452","81652",326
"2453","81657",547
"2454","81658",214
"2455","85003",224
"2456","85004",564
"2457","85006",587
"2458","85007",554
"2459","85008",48
"2460","85009",228
"2461","85012",295
"2462","85013",565
"2463","85014",361
"2464","85015",115
"2465","85016",330
"2466","85017",417
"2467","85018",233
"2468","85019",328
"2469","85020",351
"2470","85021",59
"2471","85022",328
"2472","85023",340
"2473","85024",530
"2474","85025",1
"2475","85026",1
"2476","85027",213
"2477","85028",621
"2478","85029",373
"2479","85031",169
"2480","85032",369
"2481","85033",362
"2482","85034",373
"2483","85035",283
"2484","85037",215
"2485","85039",1
"2486","85040",329
"2487","85041",284
"2488","85042",576
"2489","85043",282
"2490","85044",372
"2491","85045",1
"2492","85048",588
"2493","85050",202
"2494","85051",113
"2495","85053",2
"2496","85054",298
"2497","85064",2
